"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper 1","Mar 5, 2025, 7:58 PM","Mar 5, 2025, 9:10 PM","","Overhead Press (Smith Machine)",,"Diminuir",1,"normal",90,9,,,
"Upper 1","Mar 5, 2025, 7:58 PM","Mar 5, 2025, 9:10 PM","","Triceps Pushdown",,"",0,"normal",70,8,,,
"Upper 1","Mar 5, 2025, 7:58 PM","Mar 5, 2025, 9:10 PM","","Triceps Pushdown",,"",1,"normal",70,8,,,
"Upper 1","Mar 5, 2025, 7:58 PM","Mar 5, 2025, 9:10 PM","","Abdominal Máquina",,"",0,"normal",100,25,,,
"Upper 1","Mar 5, 2025, 7:58 PM","Mar 5, 2025, 9:10 PM","","Abdominal Máquina",,"",1,"normal",100,24,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Hack Squat (Machine)",,"",0,"failure",130,8,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Hack Squat (Machine)",,"",1,"normal",130,6,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Bulgarian Split Squat",,"Nao consegui fazer direito",0,"normal",45,7,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Bulgarian Split Squat",,"Nao consegui fazer direito",1,"normal",45,7,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Seated Calf Raise",,"",0,"normal",90,11,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Seated Calf Raise",,"",1,"normal",90,11,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Cadeira Flexora Uni",,"",0,"normal",80,8,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Cadeira Flexora Uni",,"",1,"normal",80,8,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Cadeira Flexora Uni",,"",2,"normal",80,6,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Cadeira Flexora Uni",,"",3,"normal",80,6,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Hip Adduction (Machine)",,"Mantive as reps e aumentei a amplitude",0,"failure",120,8,,,
"Lower 2","Feb 28, 2025, 6:27 PM","Feb 28, 2025, 7:13 PM","","Hip Adduction (Machine)",,"Mantive as reps e aumentei a amplitude",1,"failure",120,8,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Lat Pulldown (Cable)",,"",0,"failure",90,8,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Lat Pulldown (Cable)",,"",1,"failure",90,8,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Chest Fly (Machine)",,"Quase fiz a 9 na segunda serie",0,"normal",100,9,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Chest Fly (Machine)",,"Quase fiz a 9 na segunda serie",1,"normal",100,8,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Pull Up",,"",0,"normal",,10,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Pull Up",,"",1,"normal",,8,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Preacher Curl (Barbell)",,"Melhorei a amplitude,vou fzr tudo reduzido e ir aumentando sem diminuir a amolityde",0,"failure",39,8,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Preacher Curl (Barbell)",,"Melhorei a amplitude,vou fzr tudo reduzido e ir aumentando sem diminuir a amolityde",1,"failure",34,11,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Seated Dip Machine",,"",0,"failure",80,10,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Seated Dip Machine",,"",1,"failure",80,9,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Lateral Raise (Dumbbell)",,"Fiz pouca amolitude",0,"normal",20,7,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Lateral Raise (Dumbbell)",,"Fiz pouca amolitude",1,"normal",17.5,11,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Leg Raise Parallel Bars",,"",0,"normal",,15,,,
"Upper 2","Feb 26, 2025, 6:04 PM","Feb 26, 2025, 7:03 PM","","Leg Raise Parallel Bars",,"",1,"normal",,10,,,
"Lower 1","Feb 25, 2025, 5:39 PM","Feb 25, 2025, 6:33 PM","","Deadlift (Barbell)",,"Tentar bater 8 rep nas 2 series e subir a carga",0,"failure",150,8,,,
"Lower 1","Feb 25, 2025, 5:39 PM","Feb 25, 2025, 6:33 PM","","Deadlift (Barbell)",,"Tentar bater 8 rep nas 2 series e subir a carga",1,"normal",150,6,,,
"Lower 1","Feb 25, 2025, 5:39 PM","Feb 25, 2025, 6:33 PM","","Lying Leg Curl (Machine)",,"",0,"normal",90,14,,,
"Lower 1","Feb 25, 2025, 5:39 PM","Feb 25, 2025, 6:33 PM","","Lying Leg Curl (Machine)",,"",1,"normal",90,15,,,
"Lower 1","Feb 25, 2025, 5:39 PM","Feb 25, 2025, 6:33 PM","","Cadeira Extensora Unilateral",,"Comecei com a perna esquerda",0,"normal",80,10,,,
"Lower 1","Feb 25, 2025, 5:39 PM","Feb 25, 2025, 6:33 PM","","Cadeira Extensora Unilateral",,"Comecei com a perna esquerda",1,"normal",80,12,,,
"Lower 1","Feb 25, 2025, 5:39 PM","Feb 25, 2025, 6:33 PM","","Hip Abduction (Machine)",,"",0,"normal",120,17,,,
"Lower 1","Feb 25, 2025, 5:39 PM","Feb 25, 2025, 6:33 PM","","Hip Abduction (Machine)",,"",1,"normal",120,19,,,
"Lower 1","Feb 25, 2025, 5:39 PM","Feb 25, 2025, 6:33 PM","","Seated Calf Raise",,"",0,"normal",90,10,,,
"Lower 1","Feb 25, 2025, 5:39 PM","Feb 25, 2025, 6:33 PM","","Seated Calf Raise",,"",1,"normal",90,9,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Remada Alta(máquina)",,"Ainda preciso melhorar a tecnica!!!! Nao aumentar a carga proxima semana,na promeira serie eu tive um mini descanso de 5 sec e fiz a ultima rep,nao vou contar ainda como progressao,mas ja melhorou",0,"failure",85,9,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Remada Alta(máquina)",,"Ainda preciso melhorar a tecnica!!!! Nao aumentar a carga proxima semana,na promeira serie eu tive um mini descanso de 5 sec e fiz a ultima rep,nao vou contar ainda como progressao,mas ja melhorou",1,"failure",85,8,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Chest Press (Machine)",,"",0,"normal",115,9,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Chest Press (Machine)",,"",1,"normal",115,7,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Seated Incline Curl (Dumbbell)",,"",0,"failure",35,7,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Seated Incline Curl (Dumbbell)",,"",1,"failure",35,6,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Overhead Press (Smith Machine)",,"",0,"normal",90,9,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Overhead Press (Smith Machine)",,"",1,"normal",90,8,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Triceps Pushdown",,"",0,"normal",70,7,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Triceps Pushdown",,"",1,"normal",70,8,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Abdominal Máquina",,"",0,"normal",100,23,,,
"Upper 1","Feb 24, 2025, 5:56 PM","Feb 24, 2025, 6:46 PM","","Abdominal Máquina",,"",1,"normal",100,25,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Iso-Lateral Low Row",,"",0,"failure",80,7,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Iso-Lateral Low Row",,"",1,"failure",65,10,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Lat Pulldown (Machine)",,"",0,"failure",80,8,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Lat Pulldown (Machine)",,"",1,"failure",80,7,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Supino Articulado",,"",0,"failure",70,9,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Supino Articulado",,"",1,"failure",70,8,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Chest Dip",,"Fiz na maior amplitude possivel",0,"normal",,6,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Chest Dip",,"Fiz na maior amplitude possivel",1,"normal",,5,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Bicep Curl (Machine)",,"",0,"normal",55,12,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",35,11,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Abdominal Máquina",,"",0,"normal",100,23,,,
"Upper 3","Feb 22, 2025, 11:57 AM","Feb 22, 2025, 12:52 PM","","Abdominal Máquina",,"",1,"normal",100,23,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Hack Squat (Machine)",,"Fazendo na amplitude maxima,sem egolifting",0,"failure",120,10,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Hack Squat (Machine)",,"Fazendo na amplitude maxima,sem egolifting",1,"normal",125,9,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Bulgarian Split Squat",,"",0,"normal",45,6,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Bulgarian Split Squat",,"",1,"normal",45,6,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Seated Calf Raise",,"",0,"normal",90,10,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Seated Calf Raise",,"",1,"normal",90,10,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Seated Calf Raise",,"",2,"normal",90,7,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Cadeira Flexora Uni",,"",0,"normal",70,8,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Cadeira Flexora Uni",,"",1,"normal",70,8,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Cadeira Flexora Uni",,"",2,"normal",70,9,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Cadeira Flexora Uni",,"",3,"normal",70,9,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Hip Adduction (Machine)",,"",0,"failure",120,8,,,
"Lower 2","Feb 21, 2025, 6:55 PM","Feb 21, 2025, 7:58 PM","Treino foi muito bom,fiz todos na máxima amplitude e consegui progredir carga,tô no espírito bora que bora","Hip Adduction (Machine)",,"",1,"failure",120,8,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Lat Pulldown (Cable)",,"",0,"failure",85,10,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Lat Pulldown (Cable)",,"",1,"failure",90,8,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Chest Fly (Machine)",,"",0,"normal",100,9,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Chest Fly (Machine)",,"",1,"normal",100,8,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Pull Up",,"",0,"normal",,11,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Pull Up",,"",1,"normal",,9,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Preacher Curl (Barbell)",,"",0,"failure",39,10,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Preacher Curl (Barbell)",,"",1,"failure",44,6,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Seated Dip Machine",,"",0,"failure",80,9,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Seated Dip Machine",,"",1,"failure",80,8,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",17.5,9,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",17.5,9,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Abdominal Máquina",,"",0,"normal",100,24,,,
"Upper 2","Feb 19, 2025, 2:37 PM","Feb 19, 2025, 3:47 PM","","Abdominal Máquina",,"",1,"normal",100,20,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Deadlift (Barbell)",,"",0,"failure",150,6,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Deadlift (Barbell)",,"",1,"normal",140,8,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Lying Leg Curl (Machine)",,"",0,"normal",90,15,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Lying Leg Curl (Machine)",,"",1,"normal",90,12,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Cadeira Extensora Unilateral",,"",0,"normal",55,11,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Cadeira Extensora Unilateral",,"",1,"normal",55,11,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Cadeira Extensora Unilateral",,"",2,"normal",60,15,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Cadeira Extensora Unilateral",,"",3,"normal",60,15,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Hip Abduction (Machine)",,"",0,"normal",120,16,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Hip Abduction (Machine)",,"",1,"normal",120,18,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Seated Calf Raise",,"",0,"normal",90,9,,,
"Lower 1","Feb 18, 2025, 5:26 PM","Feb 18, 2025, 6:24 PM","","Seated Calf Raise",,"",1,"normal",90,9,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Remada Alta(máquina)",,"A primeira serie nao foi com a tecnica perfeita",0,"failure",85,8,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Remada Alta(máquina)",,"A primeira serie nao foi com a tecnica perfeita",1,"failure",80,8,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Chest Press (Machine)",,"",0,"normal",115,7,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Chest Press (Machine)",,"",1,"normal",110,10,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Seated Incline Curl (Dumbbell)",,"",0,"failure",35,8,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Seated Incline Curl (Dumbbell)",,"",1,"failure",35,5,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Triceps Pushdown",,"",0,"normal",70,8,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Triceps Pushdown",,"",1,"normal",70,7,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Overhead Press (Smith Machine)",,"",0,"normal",90,7,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Overhead Press (Smith Machine)",,"",1,"normal",90,8,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Abdominal Máquina",,"",0,"normal",100,23,,,
"Upper 1","Feb 17, 2025, 5:18 PM","Feb 17, 2025, 6:21 PM","","Abdominal Máquina",,"",1,"normal",100,22,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Iso-Lateral Low Row",,"",0,"failure",60,7,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Iso-Lateral Low Row",,"",1,"failure",80,7,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Lat Pulldown (Machine)",,"Nao consegui completa a 8 rep na segunda serie",0,"failure",80,8,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Lat Pulldown (Machine)",,"Nao consegui completa a 8 rep na segunda serie",1,"failure",80,7,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Supino Articulado",,"",0,"failure",60,10,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Supino Articulado",,"",1,"failure",80,7,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Chest Dip",,"",0,"normal",,6,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Chest Dip",,"",1,"normal",,8,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Bicep Curl (Machine)",,"",0,"normal",55,11,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Hammer Curl (Dumbbell)",,"Foi unilateral",0,"normal",35,10,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Abdominal Máquina",,"",0,"normal",100,22,,,
"Upper 3","Feb 15, 2025, 11:25 AM","Feb 15, 2025, 12:28 PM","","Abdominal Máquina",,"",1,"normal",100,23,,,
"Lower 2","Feb 14, 2025, 5:36 PM","Feb 14, 2025, 6:30 PM","","Hack Squat (Machine)",,"",0,"failure",100,13,,,
"Lower 2","Feb 14, 2025, 5:36 PM","Feb 14, 2025, 6:30 PM","","Hack Squat (Machine)",,"",1,"normal",130,7,,,
"Lower 2","Feb 14, 2025, 5:36 PM","Feb 14, 2025, 6:30 PM","","Bulgarian Split Squat",,"",0,"normal",40,9,,,
"Lower 2","Feb 14, 2025, 5:36 PM","Feb 14, 2025, 6:30 PM","","Bulgarian Split Squat",,"",1,"normal",40,9,,,
"Lower 2","Feb 14, 2025, 5:36 PM","Feb 14, 2025, 6:30 PM","","Seated Calf Raise",,"",0,"normal",90,8,,,
"Lower 2","Feb 14, 2025, 5:36 PM","Feb 14, 2025, 6:30 PM","","Seated Calf Raise",,"",1,"normal",85,8,,,
"Lower 2","Feb 14, 2025, 5:36 PM","Feb 14, 2025, 6:30 PM","","Seated Leg Curl (Machine)",,"Estou adicionando isometria",0,"normal",100,22,,,
"Lower 2","Feb 14, 2025, 5:36 PM","Feb 14, 2025, 6:30 PM","","Seated Leg Curl (Machine)",,"Estou adicionando isometria",1,"normal",100,25,,,
"Lower 2","Feb 14, 2025, 5:36 PM","Feb 14, 2025, 6:30 PM","","Hip Adduction (Machine)",,"",0,"failure",110,11,,,
"Lower 2","Feb 14, 2025, 5:36 PM","Feb 14, 2025, 6:30 PM","","Hip Adduction (Machine)",,"",1,"failure",120,5,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Lat Pulldown (Cable)",,"",0,"failure",85,9,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Lat Pulldown (Cable)",,"",1,"failure",85,8,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Chest Fly (Machine)",,"",0,"normal",100,9,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Chest Fly (Machine)",,"",1,"normal",100,6,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Pull Up",,"",0,"normal",,10,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Pull Up",,"",1,"normal",,9,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Preacher Curl (Barbell)",,"",0,"failure",39,10,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Preacher Curl (Barbell)",,"",1,"failure",44,6,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Seated Dip Machine",,"",0,"failure",80,8,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Seated Dip Machine",,"",1,"failure",80,8,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",17.5,9,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",17.5,9,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Abdominal Máquina",,"",0,"normal",100,22,,,
"Upper 2","Feb 12, 2025, 4:15 PM","Feb 12, 2025, 5:22 PM","","Abdominal Máquina",,"",1,"normal",100,22,,,
"Lower 1","Feb 11, 2025, 3:44 PM","Feb 11, 2025, 4:35 PM","","Deadlift (Barbell)",,"",0,"normal",145,9,,,
"Lower 1","Feb 11, 2025, 3:44 PM","Feb 11, 2025, 4:35 PM","","Deadlift (Barbell)",,"",1,"normal",150,5,,,
"Lower 1","Feb 11, 2025, 3:44 PM","Feb 11, 2025, 4:35 PM","","Lying Leg Curl (Machine)",,"",0,"normal",90,13,,,
"Lower 1","Feb 11, 2025, 3:44 PM","Feb 11, 2025, 4:35 PM","","Lying Leg Curl (Machine)",,"",1,"normal",90,14,,,
"Lower 1","Feb 11, 2025, 3:44 PM","Feb 11, 2025, 4:35 PM","","Leg Extension (Machine)",,"",0,"normal",100,20,,,
"Lower 1","Feb 11, 2025, 3:44 PM","Feb 11, 2025, 4:35 PM","","Leg Extension (Machine)",,"",1,"normal",100,23,,,
"Lower 1","Feb 11, 2025, 3:44 PM","Feb 11, 2025, 4:35 PM","","Hip Abduction (Machine)",,"",0,"normal",120,16,,,
"Lower 1","Feb 11, 2025, 3:44 PM","Feb 11, 2025, 4:35 PM","","Hip Abduction (Machine)",,"",1,"normal",120,14,,,
"Lower 1","Feb 11, 2025, 3:44 PM","Feb 11, 2025, 4:35 PM","","Seated Calf Raise",,"",0,"normal",85,9,,,
"Lower 1","Feb 11, 2025, 3:44 PM","Feb 11, 2025, 4:35 PM","","Seated Calf Raise",,"",1,"normal",85,8,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Remada Alta(máquina)",,"",0,"failure",85,7,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Remada Alta(máquina)",,"",1,"failure",70,11,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Chest Press (Machine)",,"",0,"normal",110,9,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Chest Press (Machine)",,"",1,"normal",110,9,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Seated Incline Curl (Dumbbell)",,"",0,"failure",35,8,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Seated Incline Curl (Dumbbell)",,"",1,"failure",35,4,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Triceps Pushdown",,"",0,"normal",70,8,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Triceps Pushdown",,"",1,"normal",70,6,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Overhead Press (Smith Machine)",,"",0,"normal",85,10,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Overhead Press (Smith Machine)",,"",1,"normal",90,8,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Abdominal Máquina",,"",0,"normal",100,22,,,
"Upper 1","Feb 10, 2025, 6:02 PM","Feb 10, 2025, 7:06 PM","","Abdominal Máquina",,"",1,"normal",100,21,,,
"Upper 3","Feb 8, 2025, 11:53 AM","Feb 8, 2025, 1:00 PM","","Remada Unilateral Máquina",,"Estou encontrando meu peso",0,"warmup",60,5,,,
"Upper 3","Feb 8, 2025, 11:53 AM","Feb 8, 2025, 1:00 PM","","Remada Unilateral Máquina",,"Estou encontrando meu peso",1,"normal",80,5,,,
